# file...... output/grp_rec_pC.csv
# date...... Fri Jan 19 16:25:08 2024
# user...... nathangray
# host...... (null)
# group..... class=overhead_line
# property.. power_in_C
# limit..... 0
# interval.. 1
# timestamp,oh_line_103_71,oh_line_103_166,oh_line_194_103,oh_line_261_105,oh_line_105_191,oh_line_87_106,oh_line_187_50,oh_line_188_52,oh_line_109_104,oh_line_190_109,oh_line_109_12,oh_line_190_39,oh_line_166_190,oh_line_191_40,oh_line_193_53,oh_line_194_54,oh_line_195_55,oh_line_90_194,oh_line_197_56,oh_line_81_225,oh_line_200_57,oh_line_199_58,oh_line_201_41,oh_line_202_201,oh_line_203_59,oh_line_82_226,oh_line_84_202,oh_line_204_203,oh_line_204_61,oh_line_205_62,oh_line_206_204,oh_line_206_63,oh_line_207_64,oh_line_209_102,oh_line_92_206,oh_line_214_65,oh_line_216_66,oh_line_95_67,oh_line_203_60,oh_line_259_163,oh_line_91_224,oh_line_196_198,oh_line_200_196,oh_line_83_165,oh_line_205_200,oh_line_207_205,oh_line_85_207,oh_line_93_209,oh_line_184_185,oh_line_185_101,oh_line_249_184,oh_line_186_187,oh_line_187_188,oh_line_260_218,oh_line_191_193,oh_line_193_195,oh_line_256_197,oh_line_197_199,oh_line_199_210,oh_line_86_97,oh_line_213_211,oh_line_215_213,oh_line_214_215,oh_line_216_214,oh_line_210_217,oh_line_211_219,oh_line_74_98,oh_line_219_220,oh_line_77_99,oh_line_75_100,oh_line_254_222,oh_line_251_189,oh_line_217_216,oh_line_252_212,oh_line_89_192,oh_line_253_181,oh_line_181_182,oh_line_250_186,oh_line_178_3,oh_line_179_2,oh_line_231_4,oh_line_236_5,oh_line_240_6,oh_line_7_242,oh_line_73_7,oh_line_244_8,oh_line_80_9,oh_line_9_180,oh_line_183_51,oh_line_135_68,oh_line_130_69,oh_line_129_70,oh_line_226_45,oh_line_78_48,oh_line_106_108,oh_line_108_107,oh_line_107_10,oh_line_233_162,oh_line_243_168,oh_line_168_169,oh_line_169_158,oh_line_158_170,oh_line_170_171,oh_line_241_159,oh_line_159_164,oh_line_171_173,oh_line_175_172,oh_line_173_176,oh_line_239_160,oh_line_237_177,oh_line_160_167,oh_line_128_11,oh_line_167_208,oh_line_153_152,oh_line_212_154,oh_line_155_161,oh_line_112_14,oh_line_113_13,oh_line_114_15,oh_line_116_16,oh_line_117_116,oh_line_118_119,oh_line_119_42,oh_line_122_17,oh_line_120_18,oh_line_125_19,oh_line_122_20,oh_line_180_21,oh_line_192_127,oh_line_127_179,oh_line_79_22,oh_line_131_23,oh_line_132_25,oh_line_137_26,oh_line_183_43,oh_line_139_27,oh_line_225_44,oh_line_140_28,oh_line_141_29,oh_line_142_227,oh_line_142_30,oh_line_143_31,oh_line_144_32,oh_line_145_46,oh_line_146_33,oh_line_147_34,oh_line_147_35,oh_line_150_36,oh_line_149_37,oh_line_151_38,oh_line_151_178,oh_line_129_24,oh_line_152_175,oh_line_154_156,oh_line_218_153,oh_line_235_155,oh_line_76_110,oh_line_113_111,oh_line_114_112,oh_line_110_114,oh_line_114_115,oh_line_117_113,oh_line_120_118,oh_line_122_121,oh_line_123_122,oh_line_115_124,oh_line_125_123,oh_line_125_117,oh_line_124_125,oh_line_124_157,oh_line_157_126,oh_line_129_128,oh_line_128_131,oh_line_132_130,oh_line_131_133,oh_line_135_132,oh_line_174_134,oh_line_245_135,oh_line_72_174,oh_line_134_136,oh_line_138_183,oh_line_224_139,oh_line_165_138,oh_line_141_265,oh_line_140_142,oh_line_143_141,oh_line_144_140,oh_line_145_143,oh_line_246_145,oh_line_94_96,oh_line_146_144,oh_line_96_146,oh_line_98_147,oh_line_99_47,oh_line_148_149,oh_line_150_247,oh_line_47_150,oh_line_100_148,oh_line_147_151,oh_line_121_120,oh_line_130_129,oh_line_133_137,oh_line_156_223,oh_line_161_221,oh_line_135_49
2001-08-01 12:00:00 PDT,0.000000,0.000000,0.000000,581237.503821,560370.961787,20865.090499,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5216.021985,0.000000,0.000000,20864.321170,0.000000,0.000000,0.000000,20864.366220,3129.615213,20864.356098,41728.830860,8345.755758,10432.066809,0.000000,18778.272698,10432.066984,5216.022326,0.000000,29211.387334,10432.044018,3129.613100,0.000000,5216.070869,713948.745237,3150.016404,43142.795654,43143.194237,39992.679629,43143.433166,43143.547087,48359.672805,48359.601675,581424.311900,0.000000,591865.665430,581412.443703,581403.956087,0.000000,560366.685745,560347.037321,555117.365500,555110.970020,555096.926174,15648.257307,436104.564085,496631.170091,512280.852293,522719.453979,525864.170135,387739.765591,144270.010396,243466.294874,139128.288327,104337.343054,104337.573754,0.000000,525858.120629,581358.919948,10432.360957,713950.219223,713949.341544,581419.500209,69479.440653,10432.223764,713947.946068,670154.433176,669976.680111,0.000000,592000.570410,713947.294018,0.000000,0.000000,5216.079255,3129.627246,10432.126124,0.000000,20864.352123,69479.434814,20865.085291,20865.036882,20864.164670,0.000000,671165.918569,670986.077729,670815.688673,670745.509148,670590.623797,592000.107096,591991.319137,670394.381444,0.000000,670257.603223,0.000000,670153.798495,0.000000,0.000000,0.000000,0.000000,581358.368568,0.000000,5216.065226,5216.040513,0.000000,10432.076429,10432.151094,3129.618968,3129.616269,3129.617311,5216.058139,0.000000,10432.209308,0.000000,10432.360798,10432.240246,10432.223632,0.000000,3129.615696,0.000000,34773.894159,3150.014286,20864.317195,0.000000,2086.436308,41731.319210,10432.241056,3129.626025,5216.041088,10432.142259,3129.623664,34776.026882,34775.341601,104327.474417,104327.674659,5216.052882,69480.408287,52166.863454,0.000000,581348.070000,0.000000,0.000000,42780.698725,0.000000,5216.074657,42780.589046,37561.922792,5216.060394,3129.631881,8346.066511,21908.212461,37560.543153,21909.256912,15648.316047,37558.137175,0.000000,0.000000,592477.209887,0.000000,656643.013388,0.000000,660343.957318,669610.173184,668723.349365,669976.045481,669106.383063,39991.146092,3150.015856,39992.673270,0.000000,52164.466128,2086.437846,52168.778345,5216.101478,15648.256860,60516.747390,57386.326290,60516.606665,144269.975575,139128.257217,104333.817323,0.000000,104329.547512,104337.327639,74705.727457,8345.882852,645807.065208,0.000000,581252.152979,0.000000,5216.026838
2001-08-01 12:00:01 PDT,0.000000,0.000000,0.000000,581237.574533,560371.030857,20865.092141,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5216.022467,0.000000,0.000000,20864.323690,0.000000,0.000000,0.000000,20864.368740,3129.615551,20864.358616,41728.835898,8345.756659,10432.067935,0.000000,18778.274724,10432.068110,5216.022975,0.000000,29211.390486,10432.045234,3129.613457,0.000000,5216.071431,713948.819221,3150.016807,43142.801076,43143.199659,39992.684648,43143.438587,43143.552508,48359.678876,48359.607746,581424.382569,0.000000,591865.736651,581412.514375,581404.026762,0.000000,560366.754816,560347.106398,555117.434101,555111.038622,555096.994781,15648.259139,436104.618842,496631.232154,512280.916188,522719.519088,525864.235597,387739.814279,144270.028474,243466.325485,139128.305795,104337.356198,104337.586898,0.000000,525858.186092,581358.990636,10432.361511,713950.293207,713949.415529,581419.570879,69479.449360,10432.224318,713948.020053,670154.507325,669976.754295,0.000000,592000.641604,713947.368002,0.000000,0.000000,5216.079909,3129.627398,10432.126613,0.000000,20864.354642,69479.443521,20865.086933,20865.038524,20864.166312,0.000000,671165.992522,670986.151717,670815.762694,670745.583182,670590.697861,592000.178290,591991.390333,670394.455547,0.000000,670257.677352,0.000000,670153.872644,0.000000,0.000000,0.000000,0.000000,581358.439255,0.000000,5216.065230,5216.040517,0.000000,10432.076437,10432.151101,3129.618971,3129.616272,3129.617313,5216.058143,0.000000,10432.209315,0.000000,10432.361352,10432.240801,10432.224187,0.000000,3129.615845,0.000000,34773.898523,3150.014689,20864.319715,0.000000,2086.436553,41731.324248,10432.242317,3129.626391,5216.041720,10432.143481,3129.624043,34776.031239,34775.345962,104327.487510,104327.687804,5216.053537,69480.416994,52166.865785,0.000000,581348.140690,0.000000,0.000000,42780.698757,0.000000,5216.074661,42780.589078,37561.922820,5216.060398,3129.631884,8346.066517,21908.212477,37560.543181,21909.256928,15648.316059,37558.137203,0.000000,0.000000,592477.281034,0.000000,656643.087200,0.000000,660344.031223,669610.247403,668723.423671,669976.119665,669106.457332,39991.151111,3150.016258,39992.678289,0.000000,52164.472427,2086.438091,52168.784644,5216.102089,15648.258692,60516.754700,57386.333220,60516.613974,144269.993652,139128.274684,104333.830467,0.000000,104329.560604,104337.340784,74705.736818,8345.882858,645807.138570,0.000000,581252.223687,0.000000,5216.027091
2001-08-01 12:00:02 PDT,0.000000,0.000000,0.000000,581237.570352,560371.026792,20865.092026,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5216.022435,0.000000,0.000000,20864.323540,0.000000,0.000000,0.000000,20864.368590,3129.615530,20864.358467,41728.835599,8345.756603,10432.067865,0.000000,18778.274599,10432.068041,5216.022937,0.000000,29211.390292,10432.045162,3129.613435,0.000000,5216.071397,713948.814678,3150.016784,43142.800761,43143.199344,39992.684356,43143.438272,43143.552193,48359.678523,48359.607393,581424.378387,0.000000,591865.732421,581412.510193,581404.022580,0.000000,560366.750751,560347.102333,555117.430067,555111.034589,555096.990748,15648.259030,436104.615639,496631.228518,512280.912443,522719.515270,525864.231757,387739.811429,144270.027415,243466.323694,139128.304770,104337.355431,104337.586131,0.000000,525858.182253,581358.986454,10432.361464,713950.288665,713949.410986,581419.566696,69479.448849,10432.224271,713948.015510,670154.502789,669976.749760,0.000000,592000.637373,713947.363460,0.000000,0.000000,5216.079871,3129.627389,10432.126578,0.000000,20864.354492,69479.443010,20865.086817,20865.038408,20864.166196,0.000000,671165.987981,670986.147176,670815.758155,670745.578643,670590.693323,592000.174059,591991.386103,670394.451009,0.000000,670257.672816,0.000000,670153.868108,0.000000,0.000000,0.000000,0.000000,581358.435073,0.000000,5216.065229,5216.040517,0.000000,10432.076437,10432.151101,3129.618971,3129.616272,3129.617313,5216.058143,0.000000,10432.209315,0.000000,10432.361305,10432.240754,10432.224140,0.000000,3129.615835,0.000000,34773.898269,3150.014666,20864.319565,0.000000,2086.436538,41731.323949,10432.242243,3129.626369,5216.041683,10432.143408,3129.624020,34776.030985,34775.345708,104327.486742,104327.687037,5216.053499,69480.416483,52166.865582,0.000000,581348.136508,0.000000,0.000000,42780.698755,0.000000,5216.074661,42780.589077,37561.922819,5216.060398,3129.631884,8346.066517,21908.212477,37560.543180,21909.256927,15648.316058,37558.137202,0.000000,0.000000,592477.276799,0.000000,656643.082714,0.000000,660344.026722,669610.242871,668723.419146,669976.115130,669106.452804,39991.150819,3150.016235,39992.677997,0.000000,52164.472054,2086.438076,52168.784270,5216.102053,15648.258584,60516.754266,57386.332809,60516.613541,144269.992594,139128.273660,104333.829701,0.000000,104329.559836,104337.340017,74705.736269,8345.882858,645807.134123,0.000000,581252.219506,0.000000,5216.027076
2001-08-01 12:00:03 PDT,0.000000,0.000000,0.000000,581237.570391,560371.026829,20865.092027,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5216.022435,0.000000,0.000000,20864.323541,0.000000,0.000000,0.000000,20864.368592,3129.615530,20864.358468,41728.835602,8345.756604,10432.067866,0.000000,18778.274601,10432.068042,5216.022938,0.000000,29211.390294,10432.045163,3129.613435,0.000000,5216.071397,713948.814719,3150.016784,43142.800764,43143.199347,39992.684359,43143.438275,43143.552196,48359.678526,48359.607396,581424.378426,0.000000,591865.732460,581412.510232,581404.022618,0.000000,560366.750789,560347.102371,555117.430105,555111.034626,555096.990785,15648.259031,436104.615669,496631.228552,512280.912478,522719.515306,525864.231793,387739.811456,144270.027425,243466.323711,139128.304780,104337.355439,104337.586138,0.000000,525858.182289,581358.986493,10432.361464,713950.288705,713949.411027,581419.566735,69479.448854,10432.224271,713948.015551,670154.502830,669976.749801,0.000000,592000.637412,713947.363501,0.000000,0.000000,5216.079872,3129.627389,10432.126579,0.000000,20864.354494,69479.443015,20865.086818,20865.038409,20864.166197,0.000000,671165.988021,670986.147217,670815.758196,670745.578684,670590.693364,592000.174098,591991.386142,670394.451050,0.000000,670257.672857,0.000000,670153.868149,0.000000,0.000000,0.000000,0.000000,581358.435112,0.000000,5216.065229,5216.040517,0.000000,10432.076437,10432.151101,3129.618971,3129.616272,3129.617313,5216.058143,0.000000,10432.209315,0.000000,10432.361306,10432.240754,10432.224140,0.000000,3129.615835,0.000000,34773.898272,3150.014666,20864.319567,0.000000,2086.436538,41731.323952,10432.242243,3129.626370,5216.041683,10432.143409,3129.624021,34776.030987,34775.345710,104327.486749,104327.687044,5216.053499,69480.416488,52166.865584,0.000000,581348.136547,0.000000,0.000000,42780.698756,0.000000,5216.074661,42780.589077,37561.922819,5216.060398,3129.631884,8346.066517,21908.212477,37560.543180,21909.256927,15648.316058,37558.137202,0.000000,0.000000,592477.276838,0.000000,656643.082755,0.000000,660344.026763,669610.242912,668723.419187,669976.115171,669106.452845,39991.150822,3150.016235,39992.678000,0.000000,52164.472057,2086.438076,52168.784273,5216.102053,15648.258585,60516.754270,57386.332813,60516.613545,144269.992604,139128.273669,104333.829708,0.000000,104329.559843,104337.340024,74705.736274,8345.882858,645807.134163,0.000000,581252.219545,0.000000,5216.027076
2001-08-01 12:00:04 PDT,0.000000,0.000000,0.000000,581237.570388,560371.026827,20865.092026,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5216.022435,0.000000,0.000000,20864.323541,0.000000,0.000000,0.000000,20864.368592,3129.615530,20864.358468,41728.835602,8345.756604,10432.067866,0.000000,18778.274601,10432.068042,5216.022938,0.000000,29211.390294,10432.045163,3129.613435,0.000000,5216.071397,713948.814717,3150.016784,43142.800764,43143.199346,39992.684359,43143.438275,43143.552196,48359.678526,48359.607396,581424.378423,0.000000,591865.732458,581412.510230,581404.022616,0.000000,560366.750786,560347.102368,555117.430103,555111.034624,555096.990783,15648.259031,436104.615668,496631.228550,512280.912476,522719.515304,525864.231791,387739.811454,144270.027424,243466.323710,139128.304779,104337.355438,104337.586138,0.000000,525858.182287,581358.986490,10432.361464,713950.288703,713949.411024,581419.566733,69479.448854,10432.224271,713948.015548,670154.502828,669976.749799,0.000000,592000.637410,713947.363498,0.000000,0.000000,5216.079872,3129.627389,10432.126579,0.000000,20864.354493,69479.443014,20865.086818,20865.038409,20864.166197,0.000000,671165.988019,670986.147215,670815.758193,670745.578682,670590.693361,592000.174096,591991.386139,670394.451048,0.000000,670257.672854,0.000000,670153.868147,0.000000,0.000000,0.000000,0.000000,581358.435110,0.000000,5216.065229,5216.040517,0.000000,10432.076437,10432.151101,3129.618971,3129.616272,3129.617313,5216.058143,0.000000,10432.209315,0.000000,10432.361306,10432.240754,10432.224140,0.000000,3129.615835,0.000000,34773.898272,3150.014666,20864.319567,0.000000,2086.436538,41731.323952,10432.242243,3129.626369,5216.041683,10432.143409,3129.624021,34776.030987,34775.345710,104327.486748,104327.687044,5216.053499,69480.416488,52166.865584,0.000000,581348.136545,0.000000,0.000000,42780.698756,0.000000,5216.074661,42780.589077,37561.922819,5216.060398,3129.631884,8346.066517,21908.212477,37560.543180,21909.256927,15648.316058,37558.137202,0.000000,0.000000,592477.276836,0.000000,656643.082753,0.000000,660344.026761,669610.242910,668723.419185,669976.115169,669106.452843,39991.150821,3150.016235,39992.678000,0.000000,52164.472057,2086.438076,52168.784273,5216.102053,15648.258585,60516.754270,57386.332813,60516.613545,144269.992603,139128.273669,104333.829707,0.000000,104329.559842,104337.340024,74705.736273,8345.882858,645807.134161,0.000000,581252.219543,0.000000,5216.027076
2001-08-01 12:00:05 PDT,0.000000,0.000000,0.000000,581237.570388,560371.026827,20865.092026,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5216.022435,0.000000,0.000000,20864.323541,0.000000,0.000000,0.000000,20864.368592,3129.615530,20864.358468,41728.835602,8345.756604,10432.067866,0.000000,18778.274601,10432.068042,5216.022938,0.000000,29211.390294,10432.045163,3129.613435,0.000000,5216.071397,713948.814717,3150.016784,43142.800764,43143.199346,39992.684359,43143.438275,43143.552196,48359.678526,48359.607396,581424.378423,0.000000,591865.732458,581412.510230,581404.022616,0.000000,560366.750786,560347.102368,555117.430103,555111.034624,555096.990783,15648.259031,436104.615668,496631.228550,512280.912476,522719.515304,525864.231791,387739.811454,144270.027424,243466.323710,139128.304779,104337.355438,104337.586138,0.000000,525858.182287,581358.986490,10432.361464,713950.288703,713949.411024,581419.566733,69479.448854,10432.224271,713948.015548,670154.502828,669976.749799,0.000000,592000.637410,713947.363498,0.000000,0.000000,5216.079872,3129.627389,10432.126579,0.000000,20864.354493,69479.443014,20865.086818,20865.038409,20864.166197,0.000000,671165.988019,670986.147215,670815.758193,670745.578682,670590.693361,592000.174096,591991.386139,670394.451048,0.000000,670257.672854,0.000000,670153.868147,0.000000,0.000000,0.000000,0.000000,581358.435110,0.000000,5216.065229,5216.040517,0.000000,10432.076437,10432.151101,3129.618971,3129.616272,3129.617313,5216.058143,0.000000,10432.209315,0.000000,10432.361306,10432.240754,10432.224140,0.000000,3129.615835,0.000000,34773.898272,3150.014666,20864.319567,0.000000,2086.436538,41731.323952,10432.242243,3129.626369,5216.041683,10432.143409,3129.624021,34776.030987,34775.345710,104327.486748,104327.687044,5216.053499,69480.416488,52166.865584,0.000000,581348.136545,0.000000,0.000000,42780.698756,0.000000,5216.074661,42780.589077,37561.922819,5216.060398,3129.631884,8346.066517,21908.212477,37560.543180,21909.256927,15648.316058,37558.137202,0.000000,0.000000,592477.276836,0.000000,656643.082753,0.000000,660344.026761,669610.242910,668723.419185,669976.115169,669106.452843,39991.150821,3150.016235,39992.678000,0.000000,52164.472057,2086.438076,52168.784273,5216.102053,15648.258585,60516.754270,57386.332813,60516.613545,144269.992603,139128.273669,104333.829707,0.000000,104329.559842,104337.340024,74705.736273,8345.882858,645807.134161,0.000000,581252.219543,0.000000,5216.027076
2001-08-01 12:00:06 PDT,0.000000,0.000000,0.000000,581237.570388,560371.026827,20865.092026,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5216.022435,0.000000,0.000000,20864.323541,0.000000,0.000000,0.000000,20864.368592,3129.615530,20864.358468,41728.835602,8345.756604,10432.067866,0.000000,18778.274601,10432.068042,5216.022938,0.000000,29211.390294,10432.045163,3129.613435,0.000000,5216.071397,713948.814717,3150.016784,43142.800764,43143.199346,39992.684359,43143.438275,43143.552196,48359.678526,48359.607396,581424.378423,0.000000,591865.732458,581412.510230,581404.022616,0.000000,560366.750786,560347.102368,555117.430103,555111.034624,555096.990783,15648.259031,436104.615668,496631.228550,512280.912476,522719.515304,525864.231791,387739.811454,144270.027424,243466.323710,139128.304779,104337.355438,104337.586138,0.000000,525858.182287,581358.986490,10432.361464,713950.288703,713949.411024,581419.566733,69479.448854,10432.224271,713948.015548,670154.502828,669976.749799,0.000000,592000.637410,713947.363498,0.000000,0.000000,5216.079872,3129.627389,10432.126579,0.000000,20864.354493,69479.443014,20865.086818,20865.038409,20864.166197,0.000000,671165.988019,670986.147215,670815.758193,670745.578682,670590.693361,592000.174096,591991.386139,670394.451048,0.000000,670257.672854,0.000000,670153.868147,0.000000,0.000000,0.000000,0.000000,581358.435110,0.000000,5216.065229,5216.040517,0.000000,10432.076437,10432.151101,3129.618971,3129.616272,3129.617313,5216.058143,0.000000,10432.209315,0.000000,10432.361306,10432.240754,10432.224140,0.000000,3129.615835,0.000000,34773.898272,3150.014666,20864.319567,0.000000,2086.436538,41731.323952,10432.242243,3129.626369,5216.041683,10432.143409,3129.624021,34776.030987,34775.345710,104327.486748,104327.687044,5216.053499,69480.416488,52166.865584,0.000000,581348.136545,0.000000,0.000000,42780.698756,0.000000,5216.074661,42780.589077,37561.922819,5216.060398,3129.631884,8346.066517,21908.212477,37560.543180,21909.256927,15648.316058,37558.137202,0.000000,0.000000,592477.276836,0.000000,656643.082753,0.000000,660344.026761,669610.242910,668723.419185,669976.115169,669106.452843,39991.150821,3150.016235,39992.678000,0.000000,52164.472057,2086.438076,52168.784273,5216.102053,15648.258585,60516.754270,57386.332813,60516.613545,144269.992603,139128.273669,104333.829707,0.000000,104329.559842,104337.340024,74705.736273,8345.882858,645807.134161,0.000000,581252.219543,0.000000,5216.027076
2001-08-01 12:00:07 PDT,0.000000,0.000000,0.000000,581237.570388,560371.026827,20865.092026,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5216.022435,0.000000,0.000000,20864.323541,0.000000,0.000000,0.000000,20864.368592,3129.615530,20864.358468,41728.835602,8345.756604,10432.067866,0.000000,18778.274601,10432.068042,5216.022938,0.000000,29211.390294,10432.045163,3129.613435,0.000000,5216.071397,713948.814717,3150.016784,43142.800764,43143.199346,39992.684359,43143.438275,43143.552196,48359.678526,48359.607396,581424.378423,0.000000,591865.732458,581412.510230,581404.022616,0.000000,560366.750786,560347.102368,555117.430103,555111.034624,555096.990783,15648.259031,436104.615668,496631.228550,512280.912476,522719.515304,525864.231791,387739.811454,144270.027424,243466.323710,139128.304779,104337.355438,104337.586138,0.000000,525858.182287,581358.986490,10432.361464,713950.288703,713949.411024,581419.566733,69479.448854,10432.224271,713948.015548,670154.502828,669976.749799,0.000000,592000.637410,713947.363498,0.000000,0.000000,5216.079872,3129.627389,10432.126579,0.000000,20864.354493,69479.443014,20865.086818,20865.038409,20864.166197,0.000000,671165.988019,670986.147215,670815.758193,670745.578682,670590.693361,592000.174096,591991.386139,670394.451048,0.000000,670257.672854,0.000000,670153.868147,0.000000,0.000000,0.000000,0.000000,581358.435110,0.000000,5216.065229,5216.040517,0.000000,10432.076437,10432.151101,3129.618971,3129.616272,3129.617313,5216.058143,0.000000,10432.209315,0.000000,10432.361306,10432.240754,10432.224140,0.000000,3129.615835,0.000000,34773.898272,3150.014666,20864.319567,0.000000,2086.436538,41731.323952,10432.242243,3129.626369,5216.041683,10432.143409,3129.624021,34776.030987,34775.345710,104327.486748,104327.687044,5216.053499,69480.416488,52166.865584,0.000000,581348.136545,0.000000,0.000000,42780.698756,0.000000,5216.074661,42780.589077,37561.922819,5216.060398,3129.631884,8346.066517,21908.212477,37560.543180,21909.256927,15648.316058,37558.137202,0.000000,0.000000,592477.276836,0.000000,656643.082753,0.000000,660344.026761,669610.242910,668723.419185,669976.115169,669106.452843,39991.150821,3150.016235,39992.678000,0.000000,52164.472057,2086.438076,52168.784273,5216.102053,15648.258585,60516.754270,57386.332813,60516.613545,144269.992603,139128.273669,104333.829707,0.000000,104329.559842,104337.340024,74705.736273,8345.882858,645807.134161,0.000000,581252.219543,0.000000,5216.027076
2001-08-01 12:00:08 PDT,0.000000,0.000000,0.000000,581220.735541,560354.600497,20864.826677,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5216.022452,0.000000,0.000000,20864.261451,0.000000,0.000000,0.000000,20864.294403,3129.614988,20864.287094,41728.660879,8345.724525,10432.061784,0.000000,18778.116669,10432.061912,5216.022901,0.000000,29210.947457,10432.045115,3129.613450,0.000000,5216.058395,713180.231942,3150.016660,43142.780030,43143.175998,39992.664467,43143.413340,43143.526503,48359.652109,48359.581347,581388.550101,0.000000,591828.946199,581377.755406,581370.035512,0.000000,560350.680846,560332.738805,555104.306198,555098.464269,555086.191704,15648.215313,436104.000922,496626.999718,512276.484526,522714.321082,525857.393115,387739.273054,144269.843625,243465.999687,139128.091739,104337.250318,104337.478979,0.000000,525851.909969,581329.198804,10432.277766,713181.546527,713180.763763,581384.173636,69479.435826,10432.176857,713179.519198,669518.723936,669364.252907,0.000000,591949.687617,713178.933000,0.000000,0.000000,5216.079481,3129.623714,10432.105032,0.000000,20864.284187,69479.430042,20864.822863,20864.787272,20864.146003,0.000000,670397.626172,670241.358452,670093.303598,670032.323042,669897.739703,591949.267110,591941.402174,669727.220342,0.000000,669608.370693,0.000000,669518.155024,0.000000,0.000000,0.000000,0.000000,581328.701807,0.000000,5216.065228,5216.040516,0.000000,10432.076435,10432.151097,3129.618970,3129.616271,3129.617313,5216.058142,0.000000,10432.209309,0.000000,10432.277652,10432.188981,10432.176763,0.000000,3129.615206,0.000000,34773.895480,3150.014555,20864.258545,0.000000,2086.436398,41730.487628,10432.189810,3129.622948,5216.036587,10432.117263,3129.621223,34776.014987,34775.333953,104327.442495,104327.641549,5216.053274,69480.397466,52165.111598,0.000000,581319.502285,0.000000,0.000000,42780.698449,0.000000,5216.074659,42780.588774,37561.922602,5216.060397,3129.631883,8346.066503,21908.212445,37560.543009,21909.256862,15648.316049,37558.137109,0.000000,0.000000,592368.912563,0.000000,656308.308869,0.000000,659925.031800,669052.825203,668299.346400,669363.684040,668624.786208,39991.140401,3150.016114,39992.658153,0.000000,52163.342707,2086.437527,52166.509794,5216.088090,15648.214990,60513.859991,57383.653090,60513.756636,144269.809111,139128.060903,104333.746357,0.000000,104329.502811,104337.235040,74705.659913,8345.882849,645531.450798,0.000000,581233.821365,0.000000,5216.025848
2001-08-01 12:00:09 PDT,0.000000,0.000000,0.000000,581220.737379,560354.602488,20864.826523,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5216.022413,0.000000,0.000000,20864.261290,0.000000,0.000000,0.000000,20864.294241,3129.614964,20864.286932,41728.660556,8345.724462,10432.061705,0.000000,18778.116527,10432.061834,5216.022936,0.000000,29210.947236,10432.045036,3129.613427,0.000000,5216.058355,713180.233279,3150.016682,43142.780322,43143.176290,39992.664736,43143.413632,43143.526795,48359.652436,48359.581674,581388.551952,0.000000,591828.947978,581377.757255,581370.037359,0.000000,560350.682837,560332.740791,555104.308219,555098.466289,555086.193721,15648.215194,436104.003837,496627.002166,512276.486856,522714.323335,525857.395348,387739.275640,144269.844584,243466.001312,139128.092663,104337.251019,104337.479680,0.000000,525851.912200,581329.200643,10432.277692,713181.547864,713180.765100,581384.175487,69479.436286,10432.176783,713179.520535,669518.725265,669364.254234,0.000000,591949.689397,713178.934337,0.000000,0.000000,5216.079516,3129.623705,10432.104987,0.000000,20864.284026,69479.430502,20864.822710,20864.787118,20864.145849,0.000000,670397.627506,670241.359785,670093.304930,670032.324374,669897.741034,591949.268890,591941.403953,669727.221672,0.000000,669608.372022,0.000000,669518.156352,0.000000,0.000000,0.000000,0.000000,581328.703646,0.000000,5216.065228,5216.040516,0.000000,10432.076436,10432.151098,3129.618970,3129.616272,3129.617313,5216.058142,0.000000,10432.209310,0.000000,10432.277578,10432.188907,10432.176689,0.000000,3129.615194,0.000000,34773.895714,3150.014577,20864.258383,0.000000,2086.436383,41730.487305,10432.189730,3129.622924,5216.036547,10432.117184,3129.621199,34776.015219,34775.334186,104327.443187,104327.642250,5216.053309,69480.397926,52165.111279,0.000000,581319.504124,0.000000,0.000000,42780.698451,0.000000,5216.074659,42780.588776,37561.922604,5216.060397,3129.631883,8346.066503,21908.212446,37560.543011,21909.256863,15648.316050,37558.137111,0.000000,0.000000,592368.914336,0.000000,656308.310257,0.000000,659925.033169,669052.826535,668299.347744,669363.685367,668624.787546,39991.140671,3150.016136,39992.658423,0.000000,52163.342303,2086.437511,52166.509390,5216.088050,15648.214871,60513.859524,57383.652646,60513.756168,144269.810071,139128.061828,104333.747057,0.000000,104329.503502,104337.235741,74705.660408,8345.882850,645531.452236,0.000000,581233.823203,0.000000,5216.025832
